"transaction_id","id","date","item_code","game_items","seller_id"
"3814079881","12-1058351","2020-02-27",6010,Book of Legends,
"3814081645","12-1058351","2020-02-27",6010,Book of Legends,
"3814083409","12-1058351","2020-02-27",6010,Book of Legends,
"3814085173","12-1058351","2020-02-27",6010,Book of Legends,
"3814086937","12-1058351","2020-02-27",6010,Book of Legends,
"3814088701","12-1058351","2020-02-27",6010,Book of Legends,
"3814090465","12-1058351","2020-02-27",6010,Book of Legends,
"3814092229","12-1058351","2020-02-27",6010,Book of Legends,
"3814093993","12-1058351","2020-02-27",6010,Book of Legends,
"3814095757","12-1058351","2020-02-27",6010,Book of Legends,
"3814097521","12-1058351","2020-02-27",6010,Book of Legends,
"3814099285","12-1058351","2020-02-27",6010,Book of Legends,
"3814101049","12-1058351","2020-02-27",6010,Book of Legends,
"3814102813","12-1058351","2020-02-28",6010,Book of Legends,
"3814104577","12-1058351","2020-02-28",6010,Book of Legends,
"3814106341","12-1058351","2020-02-28",6010,Book of Legends,
"3814108105","12-1058351","2020-02-28",6010,Book of Legends,
"3814109869","12-1058351","2020-02-28",6010,Book of Legends,
"3814111633","12-1058351","2020-02-28",6010,Book of Legends,
"3814113397","12-1058351","2020-02-28",6010,Book of Legends,
"3814115161","12-1058351","2020-02-28",6010,Book of Legends,
"3814116925","12-1058351","2020-02-28",6010,Book of Legends,
"3814118689","12-1058351","2020-02-28",6010,Book of Legends,
"3814120453","12-1058351","2020-02-29",6010,Book of Legends,
"3814122217","12-1058351","2020-02-29",6010,Book of Legends,
"3814123981","12-1058351","2020-02-29",6010,Book of Legends,
"3814125745","12-1058351","2020-02-29",6010,Book of Legends,
"3814127509","12-1058351","2020-02-29",6010,Book of Legends,
"3814129273","12-1058351","2020-02-29",6010,Book of Legends,
"3814131037","12-1058351","2020-02-29",6010,Book of Legends,
"3814132801","12-1058351","2020-02-29",6010,Book of Legends,
"3814134565","12-1058351","2020-02-29",6010,Book of Legends,
"3814136329","12-1058351","2020-02-29",6010,Book of Legends,
"3814138093","12-1058351","2020-02-29",6010,Book of Legends,
"3814139857","12-1058351","2020-02-29",6010,Book of Legends,
"3814145149","12-1058351","2020-02-29",6010,Book of Legends,
"3814146913","12-1058351","2020-02-29",6010,Book of Legends,
"3814148677","12-1058351","2020-02-29",6010,Book of Legends,
"3814150441","12-1058351","2020-02-29",6010,Book of Legends,
"3814152205","12-1058351","2020-03-01",6010,Book of Legends,
"3814153969","12-1058351","2020-03-01",6010,Book of Legends,
"3814155733","12-1058351","2020-03-01",6010,Book of Legends,
"3814157497","12-1058351","2020-03-01",6010,Book of Legends,
"3814159261","12-1058351","2020-03-01",6010,Book of Legends,
"3814161025","12-1058351","2020-03-01",6010,Book of Legends,
"3814162789","12-1058351","2020-03-01",6010,Book of Legends,
"3814164553","12-1058351","2020-03-01",6010,Book of Legends,
"3814166317","12-1058351","2020-03-01",6010,Book of Legends,
"3814168081","12-1058351","2020-03-01",6010,Book of Legends,
"3814169845","12-1058351","2020-03-01",6010,Book of Legends,
"3814171609","12-1058351","2020-03-01",6010,Book of Legends,
"3814173373","12-1058351","2020-03-01",6010,Book of Legends,
"3814175137","12-1058351","2020-03-01",6010,Book of Legends,
"3814176901","12-1058351","2020-03-01",6010,Book of Legends,
"3814178665","12-1058351","2020-03-01",6010,Book of Legends,
"3814180429","12-1058351","2020-03-01",6010,Book of Legends,
"3814182193","12-1058351","2020-03-01",6010,Book of Legends,
"3814183957","12-1058351","2020-03-02",6010,Book of Legends,
"3814185721","12-1058351","2020-03-02",6010,Book of Legends,
"3814187485","12-1058351","2020-03-02",6010,Book of Legends,
"3814189249","12-1058351","2020-03-02",6010,Book of Legends,
"3814191013","12-1058351","2020-03-02",6010,Book of Legends,
"3814192777","12-1058351","2020-03-02",6010,Book of Legends,
"3814194541","12-1058351","2020-03-02",6010,Book of Legends,
"3814196305","12-1058351","2020-03-02",6010,Book of Legends,
"3814198069","12-1058351","2020-03-02",6010,Book of Legends,
"3814199833","12-1058351","2020-03-02",6010,Book of Legends,
"3814201597","12-1058351","2020-03-02",6010,Book of Legends,
"3814203361","12-1058351","2020-03-02",6010,Book of Legends,
"3814205125","12-1058351","2020-03-02",6010,Book of Legends,
"3814206889","12-1058351","2020-03-02",6010,Book of Legends,
"3814208653","12-1058351","2020-03-02",6010,Book of Legends,
"3814210417","12-1058351","2020-03-02",6010,Book of Legends,
"3814212181","12-1058351","2020-03-02",6010,Book of Legends,
"3814213945","12-1058351","2020-03-02",6010,Book of Legends,
"3814215709","12-1058351","2020-03-02",6010,Book of Legends,
"3814217473","12-1058351","2020-03-02",6010,Book of Legends,
"3814219237","12-1058351","2020-03-02",6010,Book of Legends,
"3814221001","12-1058351","2020-03-02",6010,Book of Legends,
"3814222765","12-1058351","2020-03-02",6010,Book of Legends,
"3814224529","12-1058351","2020-03-02",6010,Book of Legends,
"3814226293","12-1058351","2020-03-02",6010,Book of Legends,
"3814228057","12-1058351","2020-03-02",6010,Book of Legends,
"3814229821","12-1058351","2020-03-02",6010,Book of Legends,
"3814231585","12-1058351","2020-03-02",6010,Book of Legends,
"3814233349","12-1058351","2020-03-02",6010,Book of Legends,
"3814235113","12-1058351","2020-03-02",6010,Book of Legends,
"3814236877","12-1058351","2020-03-03",6010,Book of Legends,
"3814238641","12-1058351","2020-03-03",6010,Book of Legends,
"3814275685","12-1058351","2020-03-16",6010,Book of Legends,
"3814277449","12-1058351","2020-03-16",6010,Book of Legends,
"3814289797","12-1058351","2020-03-17",6010,Book of Legends,
"3814291561","12-1058351","2020-03-17",6010,Book of Legends,
"3814293325","12-1058351","2020-03-17",6010,Book of Legends,
"3814295089","12-1058351","2020-03-17",6010,Book of Legends,
"3814296853","12-1058351","2020-03-17",6010,Book of Legends,
"3814298617","12-1058351","2020-03-17",6010,Book of Legends,
"3814300381","12-1058351","2020-03-18",6010,Book of Legends,
"3814302145","12-1058351","2020-03-18",6010,Book of Legends,
"3814388581","12-1058351","2020-03-30",6010,Book of Legends,
"3814390345","12-1058351","2020-03-30",6010,Book of Legends,
"3814392109","12-1058351","2020-03-30",6010,Book of Legends,
"3814393873","12-1058351","2020-03-30",6010,Book of Legends,
"3814395637","12-1058351","2020-03-30",6010,Book of Legends,
"3814397401","12-1058351","2020-03-30",6010,Book of Legends,
"3814399165","12-1058351","2020-03-30",6010,Book of Legends,
"3814400929","12-1058351","2020-03-30",6010,Book of Legends,
"3814402693","12-1058351","2020-03-30",6010,Book of Legends,
"3814404457","12-1058351","2020-03-30",6010,Book of Legends,
"3814406221","12-1058351","2020-03-30",6010,Book of Legends,
"3814407985","12-1058351","2020-03-30",6010,Book of Legends,
"3814409749","12-1058351","2020-03-30",6010,Book of Legends,
"3814411513","12-1058351","2020-03-30",6010,Book of Legends,
"3814413277","12-1058351","2020-03-30",6010,Book of Legends,
"3814415041","12-1058351","2020-03-30",6010,Book of Legends,
"3814416805","12-1058351","2020-03-30",6010,Book of Legends,
"3814418569","12-1058351","2020-03-30",6010,Book of Legends,
"3814420333","12-1058351","2020-03-30",6010,Book of Legends,
"3814422097","12-1058351","2020-03-30",6010,Book of Legends,
"3814423861","12-1058351","2020-03-30",6010,Book of Legends,
"3814425625","12-1058351","2020-03-30",6010,Book of Legends,
"3814427389","12-1058351","2020-03-30",6010,Book of Legends,
"3814429153","12-1058351","2020-03-30",6010,Book of Legends,
"3814430917","12-1058351","2020-03-30",6010,Book of Legends,
"3814432681","12-1058351","2020-03-30",6010,Book of Legends,
"3814434445","12-1058351","2020-03-30",6010,Book of Legends,
"3814436209","12-1058351","2020-03-30",6010,Book of Legends,
"3814437973","12-1058351","2020-03-30",6010,Book of Legends,
"3814439737","12-1058351","2020-03-30",6010,Book of Legends,
"3814441501","12-1058351","2020-03-31",6010,Book of Legends,
"3814443265","12-1058351","2020-03-31",6010,Book of Legends,
"3814445029","12-1058351","2020-03-31",6010,Book of Legends,
"3814446793","12-1058351","2020-03-31",6010,Book of Legends,
"3814448557","12-1058351","2020-03-31",6010,Book of Legends,
"3814450321","12-1058351","2020-03-31",6010,Book of Legends,
"3814452085","12-1058351","2020-03-31",6010,Book of Legends,
"3814453849","12-1058351","2020-03-31",6010,Book of Legends,
"3814455613","12-1058351","2020-03-31",6010,Book of Legends,
"3814457377","12-1058351","2020-03-31",6010,Book of Legends,
"3814459141","12-1058351","2020-03-31",6010,Book of Legends,
"3814460905","12-1058351","2020-03-31",6010,Book of Legends,
"3814462669","12-1058351","2020-03-31",6010,Book of Legends,
"3814464433","12-1058351","2020-03-31",6010,Book of Legends,
"3814466197","12-1058351","2020-03-31",6010,Book of Legends,
"3814467961","12-1058351","2020-03-31",6010,Book of Legends,
"3814469725","12-1058351","2020-03-31",6010,Book of Legends,
"3814471489","12-1058351","2020-03-31",6010,Book of Legends,
"3814473253","12-1058351","2020-03-31",6010,Book of Legends,
"3814475017","12-1058351","2020-03-31",6010,Book of Legends,
"3814483837","12-1058351","2020-04-01",6010,Book of Legends,
"3814485601","12-1058351","2020-04-01",6010,Book of Legends,
"3814512061","12-1058351","2020-04-07",6010,Book of Legends,
"3814513825","12-1058351","2020-04-07",6010,Book of Legends,
"3814526173","12-1058351","2020-04-09",6010,Book of Legends,
"3814527937","12-1058351","2020-04-09",6010,Book of Legends,
"3814533229","12-1058351","2020-04-10",6010,Book of Legends,
"3814534993","12-1058351","2020-04-10",6010,Book of Legends,
"3814536757","12-1058351","2020-04-10",6010,Book of Legends,
"3814538521","12-1058351","2020-04-10",6010,Book of Legends,
"3814540285","12-1058351","2020-04-10",6010,Book of Legends,
"3814542049","12-1058351","2020-04-10",6010,Book of Legends,
"3814543813","12-1058351","2020-04-10",6010,Book of Legends,
"3814545577","12-1058351","2020-04-10",6010,Book of Legends,
"3814547341","12-1058351","2020-04-10",6010,Book of Legends,
"3814549105","12-1058351","2020-04-10",6010,Book of Legends,
"3814550869","12-1058351","2020-04-12",6010,Book of Legends,
"3814552633","12-1058351","2020-04-12",6010,Book of Legends,
"3814554397","12-1058351","2020-04-13",6010,Book of Legends,
"3814556161","12-1058351","2020-04-13",6010,Book of Legends,
"3814557925","12-1058351","2020-04-13",6010,Book of Legends,
"3814559689","12-1058351","2020-04-13",6010,Book of Legends,
"3814561453","12-1058351","2020-04-13",6010,Book of Legends,
"3814563217","12-1058351","2020-04-13",6010,Book of Legends,
"3814564981","12-1058351","2020-04-13",6010,Book of Legends,
"3814566745","12-1058351","2020-04-13",6010,Book of Legends,
"3814572037","12-1058351","2020-04-13",6010,Book of Legends,
"3814573801","12-1058351","2020-04-13",6010,Book of Legends,
"3814575565","12-1058351","2020-04-13",6010,Book of Legends,
"3814577329","12-1058351","2020-04-13",6010,Book of Legends,
"3814579093","12-1058351","2020-04-13",6010,Book of Legends,
"3814580857","12-1058351","2020-04-13",6010,Book of Legends,
"3814582621","12-1058351","2020-04-13",6010,Book of Legends,
"3814584385","12-1058351","2020-04-13",6010,Book of Legends,
"3814586149","12-1058351","2020-04-13",6010,Book of Legends,
"3814587913","12-1058351","2020-04-13",6010,Book of Legends,
"3814589677","12-1058351","2020-04-13",6010,Book of Legends,
"3814591441","12-1058351","2020-04-13",6010,Book of Legends,
"3814593205","12-1058351","2020-04-13",6010,Book of Legends,
"3814594969","12-1058351","2020-04-13",6010,Book of Legends,
"3814596733","12-1058351","2020-04-13",6010,Book of Legends,
"3814598497","12-1058351","2020-04-13",6010,Book of Legends,
"3814600261","12-1058351","2020-04-14",6010,Book of Legends,
"3814602025","12-1058351","2020-04-14",6010,Book of Legends,
"3814607317","12-1058351","2020-04-14",6010,Book of Legends,
"3814609081","12-1058351","2020-04-14",6010,Book of Legends,
"3814610845","12-1058351","2020-04-14",6010,Book of Legends,
"3814612609","12-1058351","2020-04-14",6010,Book of Legends,
"3814614373","12-1058351","2020-04-14",6010,Book of Legends,
"3814616137","12-1058351","2020-04-14",6010,Book of Legends,
"3814617901","12-1058351","2020-04-14",6010,Book of Legends,
"3814619665","12-1058351","2020-04-14",6010,Book of Legends,
"3814621429","12-1058351","2020-04-14",6010,Book of Legends,
"3814623193","12-1058351","2020-04-14",6010,Book of Legends,
"3814624957","12-1058351","2020-04-14",6010,Book of Legends,
"3814626721","12-1058351","2020-04-14",6010,Book of Legends,
"3814628485","12-1058351","2020-04-14",6010,Book of Legends,
"3814630249","12-1058351","2020-04-14",6010,Book of Legends,
"3814632013","12-1058351","2020-04-15",6010,Book of Legends,
"3814633777","12-1058351","2020-04-15",6010,Book of Legends,
"3814639069","12-1058351","2020-04-15",6010,Book of Legends,
"3814640833","12-1058351","2020-04-15",6010,Book of Legends,
"3814642597","12-1058351","2020-04-15",6010,Book of Legends,
"3814644361","12-1058351","2020-04-15",6010,Book of Legends,
"3814646125","12-1058351","2020-04-15",6010,Book of Legends,
"3814647889","12-1058351","2020-04-15",6010,Book of Legends,
"3814649653","12-1058351","2020-04-15",6010,Book of Legends,
"3814651417","12-1058351","2020-04-15",6010,Book of Legends,
"3814653181","12-1058351","2020-04-15",6010,Book of Legends,
"3814654945","12-1058351","2020-04-15",6010,Book of Legends,
"3814660237","12-1058351","2020-04-16",6010,Book of Legends,
"3814662001","12-1058351","2020-04-16",6010,Book of Legends,
"3814663765","12-1058351","2020-04-16",6010,Book of Legends,
"3814665529","12-1058351","2020-04-16",6010,Book of Legends,
"3814667293","12-1058351","2020-04-16",6010,Book of Legends,
"3814669057","12-1058351","2020-04-16",6010,Book of Legends,
"3814670821","12-1058351","2020-04-16",6010,Book of Legends,
"3814672585","12-1058351","2020-04-16",6010,Book of Legends,
"3814674349","12-1058351","2020-04-16",6010,Book of Legends,
"3814676113","12-1058351","2020-04-16",6010,Book of Legends,
"3814677877","12-1058351","2020-04-16",6010,Book of Legends,
"3814679641","12-1058351","2020-04-16",6010,Book of Legends,
"3814681405","12-1058351","2020-04-16",6010,Book of Legends,
"3814683169","12-1058351","2020-04-16",6010,Book of Legends,
"3814684933","12-1058351","2020-04-16",6010,Book of Legends,
"3814686697","12-1058351","2020-04-16",6010,Book of Legends,
"3814688461","12-1058351","2020-04-17",6010,Book of Legends,
"3814690225","12-1058351","2020-04-17",6010,Book of Legends,
"3814691989","12-1058351","2020-04-17",6010,Book of Legends,
"3814693753","12-1058351","2020-04-17",6010,Book of Legends,
"3814695517","12-1058351","2020-04-17",6010,Book of Legends,
"3814697281","12-1058351","2020-04-17",6010,Book of Legends,
"3814699045","12-1058351","2020-04-17",6010,Book of Legends,
"3814700809","12-1058351","2020-04-17",6010,Book of Legends,
"3814706101","12-1058351","2020-04-17",6010,Book of Legends,
"3814707865","12-1058351","2020-04-17",6010,Book of Legends,
"3814709629","12-1058351","2020-04-17",6010,Book of Legends,
"3814711393","12-1058351","2020-04-17",6010,Book of Legends,
"3814713157","12-1058351","2020-04-17",6010,Book of Legends,
"3814714921","12-1058351","2020-04-17",6010,Book of Legends,
"3814716685","12-1058351","2020-04-17",6010,Book of Legends,
"3814718449","12-1058351","2020-04-17",6010,Book of Legends,
"3814720213","12-1058351","2020-04-17",6010,Book of Legends,
"3814721977","12-1058351","2020-04-17",6010,Book of Legends,
"3814727269","12-1058351","2020-04-18",6010,Book of Legends,
"3814729033","12-1058351","2020-04-18",6010,Book of Legends,
"3814730797","12-1058351","2020-04-18",6010,Book of Legends,
"3814732561","12-1058351","2020-04-18",6010,Book of Legends,
"3814734325","12-1058351","2020-04-18",6010,Book of Legends,
"3814736089","12-1058351","2020-04-18",6010,Book of Legends,
"3814737853","12-1058351","2020-04-19",6010,Book of Legends,
"3814739617","12-1058351","2020-04-19",6010,Book of Legends,
"3814741381","12-1058351","2020-04-19",6010,Book of Legends,
"3814743145","12-1058351","2020-04-19",6010,Book of Legends,
"3814744909","12-1058351","2020-04-19",6010,Book of Legends,
"3814746673","12-1058351","2020-04-19",6010,Book of Legends,
"3814748437","12-1058351","2020-04-19",6010,Book of Legends,
"3814750201","12-1058351","2020-04-19",6010,Book of Legends,
"3814751965","12-1058351","2020-04-19",6010,Book of Legends,
"3814753729","12-1058351","2020-04-19",6010,Book of Legends,
"3814755493","12-1058351","2020-04-19",6010,Book of Legends,
"3814757257","12-1058351","2020-04-19",6010,Book of Legends,
"3814759021","12-1058351","2020-04-19",6010,Book of Legends,
"3814760785","12-1058351","2020-04-19",6010,Book of Legends,
"3814762549","12-1058351","2020-04-19",6010,Book of Legends,
"3814764313","12-1058351","2020-04-19",6010,Book of Legends,
"3814766077","12-1058351","2020-04-19",6010,Book of Legends,
"3814767841","12-1058351","2020-04-19",6010,Book of Legends,
"3814769605","12-1058351","2020-04-19",6010,Book of Legends,
"3814771369","12-1058351","2020-04-19",6010,Book of Legends,
"3814773133","12-1058351","2020-04-20",6010,Book of Legends,
"3814774897","12-1058351","2020-04-20",6010,Book of Legends,
"3814776661","12-1058351","2020-04-21",6010,Book of Legends,
"3814778425","12-1058351","2020-04-21",6010,Book of Legends,
"3814780189","12-1058351","2020-04-21",6010,Book of Legends,
"3814781953","12-1058351","2020-04-21",6010,Book of Legends,
"3814783717","12-1058351","2020-04-21",6010,Book of Legends,
"3814785481","12-1058351","2020-04-21",6010,Book of Legends,
"3814787245","12-1058351","2020-04-21",6010,Book of Legends,
"3814789009","12-1058351","2020-04-21",6010,Book of Legends,
"3814790773","12-1058351","2020-04-21",6010,Book of Legends,
"3814792537","12-1058351","2020-04-21",6010,Book of Legends,
"3814794301","12-1058351","2020-04-21",6010,Book of Legends,
"3814796065","12-1058351","2020-04-21",6010,Book of Legends,
"3814797829","12-1058351","2020-04-21",6010,Book of Legends,
"3814799593","12-1058351","2020-04-21",6010,Book of Legends,
"3814801357","12-1058351","2020-04-21",6010,Book of Legends,
"3814803121","12-1058351","2020-04-21",6010,Book of Legends,
"3814804885","12-1058351","2020-04-21",6010,Book of Legends,
"3814806649","12-1058351","2020-04-21",6010,Book of Legends,
"3814808413","12-1058351","2020-04-21",6010,Book of Legends,
"3814810177","12-1058351","2020-04-21",6010,Book of Legends,
"3814811941","12-1058351","2020-04-21",6010,Book of Legends,
"3814813705","12-1058351","2020-04-21",6010,Book of Legends,
"3814815469","12-1058351","2020-04-21",6010,Book of Legends,
"3814817233","12-1058351","2020-04-21",6010,Book of Legends,
"3814818997","12-1058351","2020-04-21",6010,Book of Legends,
"3814820761","12-1058351","2020-04-21",6010,Book of Legends,
"3814822525","12-1058351","2020-04-21",6010,Book of Legends,
"3814824289","12-1058351","2020-04-21",6010,Book of Legends,
"3814826053","12-1058351","2020-04-21",6010,Book of Legends,
"3814827817","12-1058351","2020-04-21",6010,Book of Legends,
"3814829581","12-1058351","2020-04-21",6010,Book of Legends,
"3814831345","12-1058351","2020-04-21",6010,Book of Legends,
"3814833109","12-1058351","2020-04-21",6010,Book of Legends,
"3814834873","12-1058351","2020-04-21",6010,Book of Legends,
"3814836637","12-1058351","2020-04-21",6010,Book of Legends,
"3814838401","12-1058351","2020-04-21",6010,Book of Legends,
"3814843693","12-1058351","2020-04-28",6010,Book of Legends,
"3814845457","12-1058351","2020-04-28",6010,Book of Legends,
"3814847221","12-1058351","2020-04-28",6010,Book of Legends,
"3814848985","12-1058351","2020-04-28",6010,Book of Legends,
"3814850749","12-1058351","2020-04-28",6010,Book of Legends,
"3814852513","12-1058351","2020-04-28",6010,Book of Legends,
"3814893085","12-1058351","2020-05-05",6010,Book of Legends,
"3814894849","12-1058351","2020-05-05",6010,Book of Legends,
"3814896613","12-1058351","2020-05-05",6010,Book of Legends,
"3814898377","12-1058351","2020-05-05",6010,Book of Legends,
"3814900141","12-1058351","2020-05-05",6010,Book of Legends,
"3814901905","12-1058351","2020-05-05",6010,Book of Legends,
"3814903669","12-1058351","2020-05-05",6010,Book of Legends,
"3814905433","12-1058351","2020-05-05",6010,Book of Legends,
"3814907197","12-1058351","2020-05-05",6010,Book of Legends,
"3814908961","12-1058351","2020-05-05",6010,Book of Legends,
"3814910725","12-1058351","2020-05-05",6010,Book of Legends,
"3814912489","12-1058351","2020-05-05",6010,Book of Legends,
"3814914253","12-1058351","2020-05-05",6010,Book of Legends,
"3814916017","12-1058351","2020-05-05",6010,Book of Legends,
"3814963645","12-1058351","2020-05-08",6010,Book of Legends,
"3814965409","12-1058351","2020-05-08",6010,Book of Legends,
"3814967173","12-1058351","2020-05-08",6010,Book of Legends,
"3814968937","12-1058351","2020-05-08",6010,Book of Legends,
"3814970701","12-1058351","2020-05-08",6010,Book of Legends,
"3814972465","12-1058351","2020-05-08",6010,Book of Legends,
"3814974229","12-1058351","2020-05-08",6010,Book of Legends,
"3814975993","12-1058351","2020-05-08",6010,Book of Legends,
"3814977757","12-1058351","2020-05-08",6010,Book of Legends,
"3814979521","12-1058351","2020-05-08",6010,Book of Legends,
"3814981285","12-1058351","2020-05-08",6010,Book of Legends,
"3814983049","12-1058351","2020-05-08",6010,Book of Legends,
"3814984813","12-1058351","2020-05-08",6010,Book of Legends,
"3814986577","12-1058351","2020-05-08",6010,Book of Legends,
"3814988341","12-1058351","2020-05-08",6010,Book of Legends,
"3814990105","12-1058351","2020-05-08",6010,Book of Legends,
"3814991869","12-1058351","2020-05-08",6010,Book of Legends,
"3814993633","12-1058351","2020-05-08",6010,Book of Legends,
"3814998925","12-1058351","2020-05-10",6010,Book of Legends,
"3815000689","12-1058351","2020-05-10",6010,Book of Legends,
"3815002453","12-1058351","2020-05-10",6010,Book of Legends,
"3815004217","12-1058351","2020-05-10",6010,Book of Legends,
"3815005981","12-1058351","2020-05-10",6010,Book of Legends,
"3815007745","12-1058351","2020-05-10",6010,Book of Legends,
"3815009509","12-1058351","2020-05-12",6010,Book of Legends,
"3815011273","12-1058351","2020-05-12",6010,Book of Legends,
"3815023621","12-1058351","2020-05-14",6010,Book of Legends,
"3815025385","12-1058351","2020-05-14",6010,Book of Legends,
"3815030677","12-1058351","2020-05-14",6010,Book of Legends,
"3815032441","12-1058351","2020-05-14",6010,Book of Legends,
"3815034205","12-1058351","2020-05-14",6010,Book of Legends,
"3815035969","12-1058351","2020-05-14",6010,Book of Legends,
"3815037733","12-1058351","2020-05-14",6010,Book of Legends,
"3815039497","12-1058351","2020-05-14",6010,Book of Legends,
"3815041261","12-1058351","2020-05-14",6010,Book of Legends,
"3815043025","12-1058351","2020-05-14",6010,Book of Legends,
"3815048317","12-1058351","2020-05-15",6010,Book of Legends,
"3815050081","12-1058351","2020-05-15",6010,Book of Legends,
"3815051845","12-1058351","2020-05-15",6010,Book of Legends,
"3815053609","12-1058351","2020-05-15",6010,Book of Legends,
"3815055373","12-1058351","2020-05-15",6010,Book of Legends,
"3815057137","12-1058351","2020-05-15",6010,Book of Legends,
"3815058901","12-1058351","2020-05-15",6010,Book of Legends,
"3815060665","12-1058351","2020-05-15",6010,Book of Legends,
"3815062429","12-1058351","2020-05-15",6010,Book of Legends,
"3815064193","12-1058351","2020-05-15",6010,Book of Legends,
"3815065957","12-1058351","2020-05-15",6010,Book of Legends,
"3815067721","12-1058351","2020-05-15",6010,Book of Legends,
"3815069485","12-1058351","2020-05-15",6010,Book of Legends,
"3815071249","12-1058351","2020-05-15",6010,Book of Legends,
"3815122405","12-1058351","2020-05-21",6010,Book of Legends,
"3815124169","12-1058351","2020-05-21",6010,Book of Legends,
"3815125933","12-1058351","2020-05-21",6010,Book of Legends,
"3815127697","12-1058351","2020-05-21",6010,Book of Legends,
"3815129461","12-1058351","2020-05-21",6010,Book of Legends,
"3815131225","12-1058351","2020-05-21",6010,Book of Legends,
"3815132989","12-1058351","2020-05-21",6010,Book of Legends,
"3815134753","12-1058351","2020-05-21",6010,Book of Legends,
"3815136517","12-1058351","2020-05-21",6010,Book of Legends,
"3815138281","12-1058351","2020-05-21",6010,Book of Legends,
"3815140045","12-1058351","2020-05-23",6010,Book of Legends,
"3815141809","12-1058351","2020-05-23",6010,Book of Legends,
"3815143573","12-1058351","2020-05-23",6010,Book of Legends,
"3815145337","12-1058351","2020-05-23",6010,Book of Legends,
"3815147101","12-1058351","2020-05-23",6010,Book of Legends,
"3815148865","12-1058351","2020-05-23",6010,Book of Legends,
"3815150629","12-1058351","2020-05-23",6010,Book of Legends,
"3815152393","12-1058351","2020-05-23",6010,Book of Legends,
"3815154157","12-1058351","2020-05-23",6010,Book of Legends,
"3815155921","12-1058351","2020-05-23",6010,Book of Legends,
"3815157685","12-1058351","2020-05-24",6010,Book of Legends,
"3815159449","12-1058351","2020-05-24",6010,Book of Legends,
"3815164741","12-1058351","2020-05-24",6010,Book of Legends,
"3815166505","12-1058351","2020-05-24",6010,Book of Legends,
"3815168269","12-1058351","2020-05-24",6010,Book of Legends,
"3815170033","12-1058351","2020-05-24",6010,Book of Legends,
"3815171797","12-1058351","2020-05-24",6010,Book of Legends,
"3815173561","12-1058351","2020-05-24",6010,Book of Legends,
"3815175325","12-1058351","2020-05-24",6010,Book of Legends,
"3815177089","12-1058351","2020-05-24",6010,Book of Legends,
"3815178853","12-1058351","2020-05-24",6010,Book of Legends,
"3815180617","12-1058351","2020-05-24",6010,Book of Legends,
"4199154025","55-1356971","2020-05-29",6010,Book of Legends,
"4837979569","34-4735559","2020-05-23",6010,Book of Legends,
"5805226633","49-7817094","2020-02-03",6010,Book of Legends,
"5911385917","72-8383652","2020-01-14",6010,Book of Legends,
"6263827825","60-9357143","2020-05-05",6010,Book of Legends,
"6264060673","60-9357143","2020-07-11",6010,Book of Legends,
"6638432629","58-5157190","2020-07-17",6010,Book of Legends,
"7101577885","26-9403089","2020-07-06",6010,Book of Legends,
"7155658597","06-2087517","2020-07-06",6010,Book of Legends,
"7156383601","06-2087517","2020-07-17",6010,Book of Legends,
"7156720525","06-2087517","2020-07-21",6010,Book of Legends,
"8223326653","87-7990939","2020-04-22",6010,Book of Legends,
"8526468289","30-3828178","2020-06-24",6010,Book of Legends,
"9047712649","49-9730327","2020-07-13",6010,Book of Legends,
"9627641761","42-0460342","2020-01-07",6010,Book of Legends,
"9628580209","42-0460342","2020-03-05",6010,Book of Legends,
"9629098825","42-0460342","2020-03-29",6010,Book of Legends,
"9630054913","42-0460342","2020-05-17",6010,Book of Legends,
"9630640561","42-0460342","2020-06-27",6010,Book of Legends,
"9630644089","42-0460342","2020-06-27",6010,Book of Legends,
"9953484313","83-9220296","2020-06-14",6010,Book of Legends,
"10141043377","95-5295991","2020-07-20",6010,Book of Legends,
"10458558085","51-6329085","2020-04-11",6010,Book of Legends,
"11593979617","62-6590681","2020-07-15",6010,Book of Legends,
"68367001","24-7963773","2020-02-06",6010,Book of Legends,
"155609149","01-4279334","2020-05-11",6010,Book of Legends,
"1120605349","79-9440980","2020-03-17",6010,Book of Legends,
"1383790621","10-9330719","2020-04-05",6010,Book of Legends,
"1384026997","10-9330719","2020-04-11",6010,Book of Legends,
"1738592761","51-5255196","2020-07-23",6010,Book of Legends,
"1858169029","06-2579907","2020-07-25",6010,Book of Legends,
